flight_id,label,attack_type,timestamp,att_roll,att_pitch,att_yaw,pos_lat,pos_lon,pos_alt_rel,pos_vx,pos_vy,pos_vz,nav_roll,nav_pitch,nav_alt_error,servo1_raw,servo2_raw,servo3_raw,servo4_raw,sys_voltage_battery,sys_load,vib_x,vib_y,vib_z,gps_sats_visible,attack_params_json
normal_corridor_base_11,0,none,10046,0.0001894897868623957,-4.2135652620345354e-05,-0.3456082344055176,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942176257027313e-05,9.444949682801962e-05,0.0,1000,1000,1000,1000,12600,0,0.0028742454014718533,0.002800154499709606,0.002734722103923559,0,{}
normal_corridor_base_11,0,none,10379,0.0001983233232749626,-3.281214594608173e-05,-0.3240640461444855,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942168253473938e-05,9.444943134440109e-05,0.0,1000,1000,1000,1000,12600,0,0.0028282927814871073,0.002979203127324581,0.002778915222734213,10,{}
normal_corridor_base_11,0,none,10711,0.00019861666078213602,-2.2568587155546993e-05,-0.2931039333343506,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942168253473938e-05,9.444938041269779e-05,0.0,1000,1000,1000,1000,12600,0,0.002532507060095668,0.0029192783404141665,0.0030093661043792963,10,{}
normal_corridor_base_11,0,none,11044,0.00020458803919609636,-1.3359492186282296e-05,-0.2577741742134094,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942168253473938e-05,9.444938041269779e-05,0.0,1000,1000,1000,1000,12600,0,0.002836862811818719,0.002728384220972657,0.002633249619975686,10,{}
normal_corridor_base_11,0,none,11377,0.00020859501091763377,-8.108557267405558e-06,-0.23353412747383118,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942160977516323e-05,9.444940951652825e-05,0.0,1000,1000,1000,1000,12600,0,0.002985302358865738,0.002854609163478017,0.0030399092938750982,10,{}
normal_corridor_base_11,0,none,11711,0.00021273594757076353,-1.2588045592565322e-06,-0.21145011484622955,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942157339537516e-05,9.444940224057063e-05,0.0,1000,1000,1000,1000,12600,0,0.0031424181070178747,0.0028044164646416903,0.00256141135469079,10,{}
normal_corridor_base_11,0,none,12044,0.000219634166569449,1.4495335562969558e-05,-0.18561992049217224,-35.3632621,149.1652374,0.0,0.0,0.0,-0.02,-9.942157339537516e-05,9.444940224057063e-05,0.0,1000,1000,1000,1000,12600,0,0.0029585014563053846,0.002878935309126973,0.0029264322947710752,10,{}
normal_corridor_base_11,0,none,12376,0.00022587424609810114,2.1116497009643354e-05,-0.16864849627017975,-35.3632621,149.1652374,0.0,0.0,0.0,-0.02,-9.942167525878176e-05,9.444942406844348e-05,0.0,1000,1000,1000,1000,12600,0,0.0028136970940977335,0.00299519719555974,0.0028560187201946974,10,{}
normal_corridor_base_11,0,none,12709,0.00023499671078752726,3.078768713749014e-05,-0.15354399383068085,-35.3632621,149.1652374,0.0,0.0,0.0,-0.02,-9.942165343090892e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.00289321132004261,0.002776896581053734,0.002975469920784235,10,{}
normal_corridor_base_11,0,none,13042,0.00024676945758983493,3.6271914723329246e-05,-0.13599933683872223,-35.3632621,149.1652374,0.0,0.0,0.0,-0.02,-9.942165343090892e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.0027935942634940147,0.002652478637173772,0.0028130249120295048,10,{}
normal_corridor_base_11,0,none,13377,0.00025552784791216254,4.2830262827919796e-05,-0.12469124794006348,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942163160303608e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.002714059315621853,0.002509752754122019,0.00292109209112823,10,{}
normal_corridor_base_11,0,none,13709,0.000261925277300179,5.463749039336108e-05,-0.11469967663288116,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942163160303608e-05,9.444940224057063e-05,0.0,1000,1000,1000,1000,12600,0,0.002764177042990923,0.0028115632012486458,0.002802482573315501,10,{}
normal_corridor_base_11,0,none,14041,0.00027662745560519397,6.380163540598005e-05,-0.10329419374465942,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942163160303608e-05,9.444940224057063e-05,0.0,1000,1000,1000,1000,12600,0,0.0026140110567212105,0.0027781017124652863,0.002879454754292965,10,{}
normal_corridor_base_11,0,none,14374,0.0002816999040078372,7.184869900811464e-05,-0.09596545249223709,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942153701558709e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.002808630233630538,0.002866762923076749,0.002895042998716235,10,{}
normal_corridor_base_11,0,none,14709,0.0002970525238197297,8.284320938400924e-05,-0.0895601361989975,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942152973962948e-05,9.444933675695211e-05,0.0,1000,1000,1000,1000,12600,0,0.002930238377302885,0.0027745075058192015,0.002801804570481181,10,{}
normal_corridor_base_11,0,none,15042,0.000309918075799942,9.731486352393404e-05,-0.08221013844013214,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942152973962948e-05,9.444933675695211e-05,0.0,1000,1000,1000,1000,12600,0,0.0028256189543753862,0.0027292296290397644,0.002798848319798708,10,{}
normal_corridor_base_11,0,none,15357,0.0003206520341336727,0.00010651929187588394,-0.07719778269529343,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942153701558709e-05,9.444938041269779e-05,0.0,1000,1000,1000,1000,12600,0,0.002783697796985507,0.0028518897015601397,0.0029002265073359013,10,{}
normal_corridor_base_11,0,none,15607,0.00033108144998550415,0.00011128994083264843,-0.0738343894481659,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942150063579902e-05,9.444935130886734e-05,0.0,1000,1000,1000,1000,12600,0,0.002783697796985507,0.0028518897015601397,0.0029002265073359013,10,{}
normal_corridor_base_11,0,none,15859,0.0003363890282344073,0.00012000498827546835,-0.07087501883506775,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942148608388379e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.0026922293473035097,0.002791967475786805,0.002570111770182848,10,{}
normal_corridor_base_11,0,none,16109,0.00034575845347717404,0.00012983879423700273,-0.06822995096445084,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942147153196856e-05,9.444935858482495e-05,0.0,1000,1000,1000,1000,12600,0,0.0026499242521822453,0.002886570291593671,0.0024996548891067505,10,{}
normal_corridor_base_11,0,none,16359,0.00035378028405830264,0.0001375292195007205,-0.06591206789016724,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942147153196856e-05,9.444935858482495e-05,0.0,1000,1000,1000,1000,12600,0,0.002905152505263686,0.0028612499590963125,0.0026816504541784525,10,{}
normal_corridor_base_11,0,none,16609,0.00036622723564505577,0.0001452677242923528,-0.06388644129037857,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942151518771425e-05,9.44493876886554e-05,0.0,1000,1000,1000,1000,12600,0,0.0030702329240739346,0.0028023950289934874,0.0027498232666403055,10,{}
normal_corridor_base_11,0,none,16859,0.0003762731794267893,0.00015426664322149009,-0.062099505215883255,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942151518771425e-05,9.44493876886554e-05,0.0,1000,1000,1000,1000,12600,0,0.003136045066639781,0.002573417266830802,0.0025887133087962866,10,{}
normal_corridor_base_11,0,none,17387,0.00039584419573657215,0.00016780977603048086,-0.059199802577495575,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942146425601095e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.0030203750357031822,0.002645124914124608,0.003021922428160906,10,{}
normal_corridor_base_11,0,none,17722,0.0004070299328304827,0.0001760535960784182,-0.05791876092553139,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942160977516323e-05,9.444937313674018e-05,0.0,1000,1000,1000,1000,12600,0,0.0026677981950342655,0.0028069205582141876,0.0025622262619435787,10,{}
normal_corridor_base_11,0,none,18054,0.00042266587843187153,0.00019506159878801554,-0.05638319253921509,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942165343090892e-05,9.444935130886734e-05,0.0,1000,1000,1000,1000,12600,0,0.003043233649805188,0.0028062378987669945,0.0029400403145700693,10,{}
normal_corridor_base_11,0,none,18386,0.0004332614771556109,0.00020856685296166688,-0.05544842779636383,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942165343090892e-05,9.444935130886734e-05,0.0,1000,1000,1000,1000,12600,0,0.0027133189141750336,0.002904227701947093,0.003171168267726898,10,{}
normal_corridor_base_11,0,none,18719,0.0004458255716599524,0.00022276250820141286,-0.05471475422382355,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942161705112085e-05,9.444930037716404e-05,0.0,1000,1000,1000,1000,12600,0,0.0027133189141750336,0.002904227701947093,0.003171168267726898,10,{}
normal_corridor_base_11,0,none,19054,0.00047034057206474245,0.00024227402172982693,-0.05393132194876671,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.94216461549513e-05,9.444930037716404e-05,0.0,1000,1000,1000,1000,12600,0,0.003032083623111248,0.003178509185090661,0.0027660441119223833,10,{}
normal_corridor_base_11,0,none,19387,0.00048202849575318396,0.0002532807702664286,-0.05355648696422577,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.94216461549513e-05,9.444930037716404e-05,0.0,1000,1000,1000,1000,12600,0,0.003081119619309902,0.0029808066319674253,0.002780078910291195,10,{}
normal_corridor_base_11,0,none,19719,0.0004992583999410272,0.00026521115796640515,-0.053210943937301636,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942161705112085e-05,9.444932220503688e-05,0.0,1000,1000,1000,1000,12600,0,0.0028444919735193253,0.0027936785481870174,0.002571870107203722,10,{}
normal_corridor_base_11,0,none,20051,0.0005263186176307499,0.00028516570455394685,-0.052779559046030045,-35.3632621,149.1652374,0.008,0.0,0.0,0.0,-9.942171163856983e-05,9.444935858482495e-05,0.0,1000,1000,1000,1000,12600,0,0.002852614503353834,0.0027183103375136852,0.002820821013301611,10,{}
normal_corridor_base_11,0,none,20384,0.0005366443074308336,0.0003028790815733373,-0.05265098437666893,-35.3632621,149.1652374,-0.007,0.0,0.0,0.0,-9.942171163856983e-05,9.444935858482495e-05,0.0,1000,1000,1000,1000,12600,0,0.0030765400733798742,0.0026414666790515184,0.0029735069256275892,10,{}
normal_corridor_base_11,0,none,20719,0.0005520037957467139,0.00032074470072984695,-0.052669402211904526,-35.3632621,149.1652374,-0.008,0.0,0.0,0.0,-9.942174074240029e-05,9.444940224057063e-05,0.0,1000,1000,1000,1000,12600,0,0.002804919146001339,0.002982266014441848,0.002943920437246561,10,{}
normal_corridor_base_11,0,none,21051,0.0005697426968254149,0.0003412255900911987,-0.0527958907186985,-35.3632621,149.1652374,-0.006,0.0,0.0,0.0,-9.94217480183579e-05,9.444938041269779e-05,0.0,1000,1000,1000,1000,12600,0,0.0027735356707125902,0.0029042938258498907,0.003114926628768444,10,{}
normal_corridor_base_11,0,none,21384,0.0005893557681702077,0.00035366613883525133,-0.052965834736824036,-35.3632621,149.1652374,-0.005,0.0,0.0,0.0,-9.94217480183579e-05,9.444938041269779e-05,0.0,1000,1000,1000,1000,12600,0,0.0026669325307011604,0.0027789934538304806,0.0029920765664428473,10,{}
normal_corridor_base_11,0,none,21717,0.0006060759769752622,0.0003718918887898326,-0.05314623937010765,-35.3632621,149.1652374,-0.003,0.0,0.0,0.0,-9.942178439814597e-05,9.444935130886734e-05,0.0,1000,1000,1000,1000,12600,0,0.0028422344475984573,0.002868244657292962,0.0028373331297188997,10,{}
