flight_id,label,attack_type,timestamp,att_roll,att_pitch,att_yaw,pos_lat,pos_lon,pos_alt_rel,pos_vx,pos_vy,pos_vz,nav_roll,nav_pitch,nav_alt_error,servo1_raw,servo2_raw,servo3_raw,servo4_raw,sys_voltage_battery,sys_load,vib_x,vib_y,vib_z,gps_sats_visible,attack_params_json
normal_corridor_base_2,0,none,15612,0.00033054425148293376,0.00011163607268827036,-0.07378540188074112,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{}
normal_corridor_base_2,0,none,15864,0.0003370653430465609,0.0001203592328238301,-0.07080787420272827,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942148608388379e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.0026581580750644207,0.0027651311829686165,0.002595149679109454,10,{}
normal_corridor_base_2,0,none,16114,0.00034534477163106203,0.0001303199678659439,-0.06819181144237518,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.94214933598414e-05,9.444938041269779e-05,0.0,1000,1000,1000,1000,12600,0,0.0027179426979273558,0.002909085713326931,0.0024561069440096617,10,{}
normal_corridor_base_2,0,none,16364,0.0003543358761817217,0.00013738028064835817,-0.0658562034368515,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942147880792618e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.0029008002020418644,0.00291006313636899,0.0027229844126850367,10,{}
normal_corridor_base_2,0,none,16614,0.0003660316579043865,0.00014555989764630795,-0.06386000663042068,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942150791175663e-05,9.444938041269779e-05,0.0,1000,1000,1000,1000,12600,0,0.0030301983933895826,0.0028382563032209873,0.002859308384358883,10,{}
normal_corridor_base_2,0,none,16864,0.00037628874997608364,0.0001539368968224153,-0.062053460627794266,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942150791175663e-05,9.444938041269779e-05,0.0,1000,1000,1000,1000,12600,0,0.003053251188248396,0.002583698835223913,0.002593996934592724,10,{}
normal_corridor_base_2,0,none,17112,0.0003881156153511256,0.0001592073094798252,-0.06050898879766464,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942147880792618e-05,9.444940224057063e-05,0.0,1000,1000,1000,1000,12600,0,0.0029711327515542507,0.002835966879501939,0.002703064354136586,10,{}
normal_corridor_base_2,0,none,17362,0.0003958085144404322,0.0001683639857219532,-0.05916189029812813,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942148608388379e-05,9.444935858482495e-05,0.0,1000,1000,1000,1000,12600,0,0.0028931009583175182,0.002878522966057062,0.0027603821363300085,10,{}
normal_corridor_base_2,0,none,17612,0.00040451574022881687,0.00017615100659895688,-0.05799416825175285,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.9421595223248e-05,9.44493876886554e-05,0.0,1000,1000,1000,1000,12600,0,0.0029851095750927925,0.002577098784968257,0.0030135936103761196,10,{}
normal_corridor_base_2,0,none,17862,0.00041775908903218806,0.00018775025091599673,-0.05693657696247101,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942160977516323e-05,9.444937313674018e-05,0.0,1000,1000,1000,1000,12600,0,0.0025980579666793346,0.0028972679283469915,0.0025878390297293663,10,{}
normal_corridor_base_2,0,none,18114,0.0004227026365697384,0.0002008050068980083,-0.05608312040567398,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942163887899369e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.003057526657357812,0.0028386064805090427,0.0029458398930728436,10,{}
normal_corridor_base_2,0,none,18364,0.000436878006439656,0.0002108653716277331,-0.05530257523059845,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942168253473938e-05,9.444935858482495e-05,0.0,1000,1000,1000,1000,12600,0,0.0025862609036266804,0.002716438379138708,0.0027368473820388317,10,{}
normal_corridor_base_2,0,none,18614,0.0004448485851753503,0.00022371686645783484,-0.05473238229751587,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942166070686653e-05,9.444932948099449e-05,0.0,1000,1000,1000,1000,12600,0,0.0027131428942084312,0.0028542671352624893,0.003212163457646966,10,{}
normal_corridor_base_2,0,none,18864,0.0004594650526996702,0.00023282290203496814,-0.05418718606233597,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.9421595223248e-05,9.44492785492912e-05,0.0,1000,1000,1000,1000,12600,0,0.0031072853598743677,0.002876096172258258,0.0029007415287196636,10,{}
