flight_id,label,attack_type,timestamp,att_roll,att_pitch,att_yaw,pos_lat,pos_lon,pos_alt_rel,pos_vx,pos_vy,pos_vz,nav_roll,nav_pitch,nav_alt_error,servo1_raw,servo2_raw,servo3_raw,servo4_raw,sys_voltage_battery,sys_load,vib_x,vib_y,vib_z,gps_sats_visible,attack_params_json
normal_corridor_base_13,0,none,10251,0.00019302981672808528,-3.861149889416993e-05,-0.3407938480377197,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942174074240029e-05,9.444947500014678e-05,0.0,1000,1000,1000,1000,12600,0,0.0028276024386286736,0.0029548783786594868,0.002720695687457919,3,{}
normal_corridor_base_13,0,none,10584,0.00019727581820916384,-2.3723932827124372e-05,-0.29998302459716797,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.94216970866546e-05,9.444939496461302e-05,0.0,1000,1000,1000,1000,12600,0,0.002417224459350109,0.0026141635607928038,0.0029480846133083105,10,{}
normal_corridor_base_13,0,none,10917,0.00020119691907893866,-1.806637919798959e-05,-0.27236682176589966,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942166798282415e-05,9.444939496461302e-05,0.0,1000,1000,1000,1000,12600,0,0.0025882881600409746,0.002420597244054079,0.0025459923781454563,10,{}
normal_corridor_base_13,0,none,11249,0.0002054974902421236,-1.0570440281298943e-05,-0.24717086553573608,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942166798282415e-05,9.444939496461302e-05,0.0,1000,1000,1000,1000,12600,0,0.0028759741690009832,0.002546201227232814,0.003096841275691986,10,{}
normal_corridor_base_13,0,none,11582,0.00021312973694875836,-1.2170753507234622e-06,-0.21655410528182983,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942155884345993e-05,9.444935130886734e-05,0.0,1000,1000,1000,1000,12600,0,0.0029635289683938026,0.0028132456354796886,0.003038078546524048,10,{}
normal_corridor_base_13,0,none,11916,0.00022177745995577425,7.537331839557737e-06,-0.19605638086795807,-35.3632621,149.1652374,0.0,0.0,0.0,-0.02,-9.942158794729039e-05,9.444940951652825e-05,0.0,1000,1000,1000,1000,12600,0,0.002911703195422888,0.002558056265115738,0.0027138725854456425,10,{}
normal_corridor_base_13,0,none,12249,0.00022313592489808798,1.943941242643632e-05,-0.177970752120018,-35.3632621,149.1652374,0.0,0.0,0.0,-0.02,-9.942158794729039e-05,9.444940951652825e-05,0.0,1000,1000,1000,1000,12600,0,0.0029360130429267883,0.00281766289845109,0.0028052101843059063,10,{}
normal_corridor_base_13,0,none,12581,0.00023500292445532978,2.8429567464627326e-05,-0.1568661779165268,-35.3632621,149.1652374,0.0,0.0,0.0,-0.02,-9.942168253473938e-05,9.444942406844348e-05,0.0,1000,1000,1000,1000,12600,0,0.002976412884891033,0.0028867416549474,0.002737260889261961,10,{}
normal_corridor_base_13,0,none,12914,0.00024127228243742138,3.702984031406231e-05,-0.14314784109592438,-35.3632621,149.1652374,0.0,0.0,0.0,-0.02,-9.942163160303608e-05,9.444935858482495e-05,0.0,1000,1000,1000,1000,12600,0,0.0025878408923745155,0.0027371575124561787,0.002753265667706728,10,{}
normal_corridor_base_13,0,none,13247,0.00024511656374670565,4.110855661565438e-05,-0.1309521198272705,-35.3632621,149.1652374,0.0,0.0,0.0,-0.02,-9.942163160303608e-05,9.444935858482495e-05,0.0,1000,1000,1000,1000,12600,0,0.00271989987231791,0.0027291278820484877,0.002705314429476857,10,{}
normal_corridor_base_13,0,none,13582,0.00026225121109746397,4.8781424993649125e-05,-0.11693251132965088,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942163160303608e-05,9.44493876886554e-05,0.0,1000,1000,1000,1000,12600,0,0.002721677999943495,0.0025206736754626036,0.002831336110830307,10,{}
normal_corridor_base_13,0,none,13914,0.00026948004961013794,5.7649525842862204e-05,-0.10781162232160568,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942155156750232e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.002860699314624071,0.0027982587926089764,0.002697254531085491,10,{}
normal_corridor_base_13,0,none,14246,0.0002773671585600823,6.56584816169925e-05,-0.0999065414071083,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942155156750232e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.0028319861739873886,0.00291455932892859,0.002939133206382394,10,{}
normal_corridor_base_13,0,none,14579,0.00029265458579175174,8.12550715636462e-05,-0.090910404920578,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942151518771425e-05,9.444934403290972e-05,0.0,1000,1000,1000,1000,12600,0,0.0030076559633016586,0.002912976546213031,0.002590418327599764,10,{}
normal_corridor_base_13,0,none,14914,0.0003021651937160641,9.355360816698521e-05,-0.08512380719184875,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942146425601095e-05,9.444929310120642e-05,0.0,1000,1000,1000,1000,12600,0,0.002902900567278266,0.0028261467814445496,0.0028417441062629223,10,{}
normal_corridor_base_13,0,none,15352,0.0003202961233910173,0.00010656270023901016,-0.07727712392807007,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942146425601095e-05,9.444929310120642e-05,0.0,1000,1000,1000,1000,12600,0,0.0026916449423879385,0.002702249912545085,0.0026672801468521357,10,{}
normal_corridor_base_13,0,none,15602,0.0003311962354928255,0.0001118296422646381,-0.07388365268707275,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942150063579902e-05,9.444935130886734e-05,0.0,1000,1000,1000,1000,12600,0,0.0026916449423879385,0.002702249912545085,0.0026672801468521357,10,{}
normal_corridor_base_13,0,none,15854,0.0003366611781530082,0.00012025694741168991,-0.07094002515077591,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942148608388379e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.0027463410515338182,0.0027875511441379786,0.0025867025833576918,10,{}
