flight_id,label,attack_type,timestamp,att_roll,att_pitch,att_yaw,pos_lat,pos_lon,pos_alt_rel,pos_vx,pos_vy,pos_vz,nav_roll,nav_pitch,nav_alt_error,servo1_raw,servo2_raw,servo3_raw,servo4_raw,sys_voltage_battery,sys_load,vib_x,vib_y,vib_z,gps_sats_visible,attack_params_json
attack_corridor_base_5,1,pos_spoof,10131,0.000190783801372163,-4.1254192183259875e-05,-0.3456103503704071,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942168253473938e-05,9.444944589631632e-05,0.0,1000,1000,1000,1000,12600,0,0.002850537421181798,0.002702622674405575,0.0027267306577414274,10,{}
attack_corridor_base_5,1,pos_spoof,10464,0.00019860046450048685,-2.92604963760823e-05,-0.31150880455970764,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942168253473938e-05,9.444944589631632e-05,0.0,1000,1000,1000,1000,12600,0,0.002840889384970069,0.0029403960797935724,0.0028745271265506744,10,{}
attack_corridor_base_5,1,pos_spoof,10797,0.00020068485173396766,-2.0981273337383755e-05,-0.2820831835269928,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942171163856983e-05,9.444939496461302e-05,0.0,1000,1000,1000,1000,12600,0,0.0028479115571826696,0.0026463516987860203,0.0028871886897832155,10,{}
attack_corridor_base_5,1,pos_spoof,11129,0.00020406930707395077,-1.4119773368292954e-05,-0.2563699185848236,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942161705112085e-05,9.444937313674018e-05,0.0,1000,1000,1000,1000,12600,0,0.0026509808376431465,0.002560526365414262,0.002795702777802944,10,{}
attack_corridor_base_5,1,pos_spoof,11462,0.0002100595593219623,-2.101921609209967e-06,-0.22469112277030945,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942161705112085e-05,9.444937313674018e-05,0.0,1000,1000,1000,1000,12600,0,0.0029241256415843964,0.0026797272730618715,0.0029683923348784447,10,{}
attack_corridor_base_5,1,pos_spoof,11796,0.00021624645160045475,1.4143118960419088e-06,-0.2034676969051361,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942160249920562e-05,9.444940951652825e-05,0.0,1000,1000,1000,1000,12600,0,0.002958551747724414,0.0027040925342589617,0.002456624759361148,10,{}
attack_corridor_base_5,1,pos_spoof,12129,0.0002212340186815709,1.5443463780684397e-05,-0.18461133539676666,-35.3632621,149.1652374,0.0,0.0,0.0,-0.02,-9.942162432707846e-05,9.44493876886554e-05,0.0,1000,1000,1000,1000,12600,0,0.0029507866129279137,0.0029635317623615265,0.0029467155691236258,10,{}
attack_corridor_base_5,1,pos_spoof,12461,0.00023138026881497353,2.360602047701832e-05,-0.16256381571292877,-35.3632621,149.1652374,0.0,0.0,0.0,-0.02,-9.942162432707846e-05,9.44493876886554e-05,0.0,1000,1000,1000,1000,12600,0,0.0027979575097560883,0.0030823396518826485,0.0027866146992892027,10,{}
attack_corridor_base_5,1,pos_spoof,12794,0.00023581244749948382,3.4510972909629345e-05,-0.14812089502811432,-35.3632621,149.1652374,0.0,0.0,0.0,-0.02,-9.942168253473938e-05,9.444937313674018e-05,0.0,1000,1000,1000,1000,12600,0,0.00300795235671103,0.002780160866677761,0.0029166138265281916,10,{}
attack_corridor_base_5,1,pos_spoof,13127,0.00024649911210872233,3.608068436733447e-05,-0.1353055089712143,-35.3632621,149.1652374,0.0,0.0,0.0,-0.02,-9.942163887899369e-05,9.444938041269779e-05,0.0,1000,1000,1000,1000,12600,0,0.0028919060714542866,0.002654594136402011,0.002815959742292762,10,{}
