flight_id,label,attack_type,timestamp,att_roll,att_pitch,att_yaw,pos_lat,pos_lon,pos_alt_rel,pos_vx,pos_vy,pos_vz,nav_roll,nav_pitch,nav_alt_error,servo1_raw,servo2_raw,servo3_raw,servo4_raw,sys_voltage_battery,sys_load,vib_x,vib_y,vib_z,gps_sats_visible,attack_params_json
attack_corridor_base_10,1,pos_yawl_spoof,10074,0.00019056114251725376,-4.064646054757759e-05,-0.3456111252307892,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942173346644267e-05,9.444946044823155e-05,0.0,1000,1000,1000,1000,12600,0,0.002933101961389184,0.0028486980590969324,0.0028938015457242727,3,{}
attack_corridor_base_10,1,pos_yawl_spoof,10406,0.00019860148313455284,-3.093873237958178e-05,-0.32089054584503174,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942168253473938e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.0029641620349138975,0.0031396918930113316,0.0026267836801707745,10,{}
attack_corridor_base_10,1,pos_yawl_spoof,10739,0.00020068444428034127,-2.1172156266402453e-05,-0.2903439402580261,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942168253473938e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.0027710748836398125,0.0027840216644108295,0.002762919059023261,10,{}
attack_corridor_base_10,1,pos_yawl_spoof,11072,0.00020452092576306313,-1.3458757166517898e-05,-0.2552383840084076,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.942165343090892e-05,9.444937313674018e-05,0.0,1000,1000,1000,1000,12600,0,0.0027732800226658583,0.0026815817691385746,0.002675197320058942,10,{}
attack_corridor_base_10,1,pos_yawl_spoof,11407,0.00020851743465755135,-5.188962404645281e-06,-0.2311745136976242,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.9421595223248e-05,9.444938041269779e-05,0.0,1000,1000,1000,1000,12600,0,0.002766752615571022,0.0026691413950175047,0.0027894568629562855,10,{}
attack_corridor_base_10,1,pos_yawl_spoof,11739,0.00021267728880047798,-5.287080284688273e-07,-0.20932640135288239,-35.3632621,149.1652374,0.0,0.0,0.0,-0.03,-9.9421595223248e-05,9.444938041269779e-05,0.0,1000,1000,1000,1000,12600,0,0.003234930569306016,0.002639553975313902,0.0024952476378530264,10,{}
attack_corridor_base_10,1,pos_yawl_spoof,12071,0.0002213509287685156,1.57468984980369e-05,-0.18378125131130219,-35.3632621,149.1652374,0.0,0.0,0.0,-0.02,-9.942157339537516e-05,9.444939496461302e-05,0.0,1000,1000,1000,1000,12600,0,0.0028883563354611397,0.0028719324618577957,0.0028768808115273714,10,{}
attack_corridor_base_10,1,pos_yawl_spoof,12404,0.00022755484678782523,2.3564272851217538e-05,-0.16701637208461761,-35.3632621,149.1652374,0.0,0.0,0.0,-0.02,-9.942166798282415e-05,9.444940951652825e-05,0.0,1000,1000,1000,1000,12600,0,0.0027736565098166466,0.002925793407484889,0.002949276939034462,10,{}
attack_corridor_base_10,1,pos_yawl_spoof,12739,0.0002353598247282207,3.2300526072504e-05,-0.15208426117897034,-35.3632621,149.1652374,0.0,0.0,0.0,-0.02,-9.942166798282415e-05,9.444940951652825e-05,0.0,1000,1000,1000,1000,12600,0,0.003025142941623926,0.002818075707182288,0.003064077580347657,10,{}
attack_corridor_base_10,1,pos_yawl_spoof,13072,0.000244756112806499,3.715121420100331e-05,-0.1347217559814453,-35.3632621,149.1652374,0.0,0.0,0.0,-0.02,-9.94216461549513e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.0027941453736275434,0.002590806921944022,0.002900530118495226,10,{}
attack_corridor_base_10,1,pos_yawl_spoof,13404,0.0002563500602263957,4.43488679593429e-05,-0.12352758646011353,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942163887899369e-05,9.444939496461302e-05,0.0,1000,1000,1000,1000,12600,0,0.0027077922131866217,0.002540060319006443,0.0030356089118868113,10,{}
