flight_id,label,timestamp,att_roll,att_pitch,att_yaw,pos_lat,pos_lon,pos_alt_rel,pos_vx,pos_vy,pos_vz,nav_roll,nav_pitch,nav_alt_error,servo1_raw,servo2_raw,servo3_raw,servo4_raw,sys_voltage_battery,sys_load,vib_x,vib_y,vib_z,gps_sats_visible
attack_corridor_base,1,15082,0.00030961475567892194,9.80048644123599e-05,-0.08180266618728638,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942147153196856e-05,9.444930765312165e-05,0.0,1000,1000,1000,1000,12600,0,0.0029785637743771076,0.0026480630040168762,0.0027264521922916174,10
attack_corridor_base,1,15357,0.0003206520341336727,0.00010651929187588394,-0.07719778269529343,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942147153196856e-05,9.444930765312165e-05,0.0,1000,1000,1000,1000,12600,0,0.0026857575867325068,0.002826719544827938,0.0028417021967470646,10
attack_corridor_base,1,15607,0.00033108144998550415,0.00011128994083264843,-0.0738343894481659,-35.3632621,149.1652374,0.0,0.0,0.0,-0.01,-9.942150063579902e-05,9.444935130886734e-05,0.0,1000,1000,1000,1000,12600,0,0.0026857575867325068,0.002826719544827938,0.0028417021967470646,10
attack_corridor_base,1,15859,0.0003363890282344073,0.00012000498827546835,-0.07087501883506775,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942148608388379e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.0026922293473035097,0.002791967475786805,0.002570111770182848,10
attack_corridor_base,1,16404,0.00035378028405830264,0.0001375292195007205,-0.06591206789016724,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942150063579902e-05,9.444938041269779e-05,0.0,1000,1000,1000,1000,12600,0,0.0030702329240739346,0.0028023950289934874,0.0027498232666403055,10
attack_corridor_base,1,16736,0.00036744671524502337,0.0001473736047046259,-0.06364705413579941,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942150063579902e-05,9.44493876886554e-05,0.0,1000,1000,1000,1000,12600,0,0.003136045066639781,0.002573417266830802,0.0025887133087962866,10
attack_corridor_base,1,17069,0.0003854434471577406,0.00015731259190943092,-0.06091849505901337,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942147153196856e-05,9.444940224057063e-05,0.0,1000,1000,1000,1000,12600,0,0.0028475781437009573,0.0028414553962647915,0.0027528118807822466,10
attack_corridor_base,1,17402,0.0003952521365135908,0.00016753372619859874,-0.0593029260635376,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942158794729039e-05,9.444939496461302e-05,0.0,1000,1000,1000,1000,12600,0,0.0030203750357031822,0.002645124914124608,0.003021922428160906,10
attack_corridor_base,1,17734,0.000407739426009357,0.0001763019390637055,-0.05788051337003708,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942162432707846e-05,9.444939496461302e-05,0.0,1000,1000,1000,1000,12600,0,0.0030203750357031822,0.002645124914124608,0.003021922428160906,10
attack_corridor_base,1,18069,0.0004233606450725347,0.0001971257443074137,-0.0563378632068634,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.94216461549513e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.002989667234942317,0.002789180027320981,0.002725282683968544,10
attack_corridor_base,1,18401,0.0004345840716268867,0.00020965062140021473,-0.055410467088222504,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942166070686653e-05,9.444934403290972e-05,0.0,1000,1000,1000,1000,12600,0,0.0025717171374708414,0.0026431127917021513,0.0026143465656787157,10
attack_corridor_base,1,18734,0.00044653777149505913,0.0002237146400148049,-0.05466530844569206,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.942160249920562e-05,9.44492785492912e-05,0.0,1000,1000,1000,1000,12600,0,0.0026709402445703745,0.0028625221457332373,0.0029632756486535072,10
attack_corridor_base,1,19066,0.00047134869964793324,0.00024373148335143924,-0.0539090558886528,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.94216461549513e-05,9.444930037716404e-05,0.0,1000,1000,1000,1000,12600,0,0.0030186439398676157,0.003182864049449563,0.002685868414118886,10
attack_corridor_base,1,19399,0.0004829938698094338,0.00025361651205457747,-0.053530775010585785,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.94216461549513e-05,9.444930037716404e-05,0.0,1000,1000,1000,1000,12600,0,0.0030617217998951674,0.0029169057961553335,0.002698404947295785,10
attack_corridor_base,1,19732,0.0004990544985048473,0.00026610007626004517,-0.053205981850624084,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,-9.94216461549513e-05,9.444933675695211e-05,0.0,1000,1000,1000,1000,12600,0,0.0029025983531028032,0.0027596165891736746,0.002531386213377118,10
attack_corridor_base,1,20066,0.0005278913886286318,0.0002879393578041345,-0.05277063697576523,-35.3632621,149.1652374,0.007,0.0,0.0,0.0,-9.942174074240029e-05,9.444937313674018e-05,0.0,1000,1000,1000,1000,12600,0,0.0027279534842818975,0.002765393815934658,0.0028355016838759184,10
attack_corridor_base,1,20399,0.0005368191050365567,0.00030366398277692497,-0.052651308476924896,-35.3632621,149.1652374,-0.008,0.0,0.0,0.0,-9.942174074240029e-05,9.444937313674018e-05,0.0,1000,1000,1000,1000,12600,0,0.00305043812841177,0.0028634134214371443,0.002872039098292589,10
attack_corridor_base,1,20731,0.0005514047225005925,0.0003212645824532956,-0.0526735857129097,-35.3632621,149.1652374,-0.008,0.0,0.0,0.0,-9.942173346644267e-05,9.444940224057063e-05,0.0,1000,1000,1000,1000,12600,0,0.0029669685754925013,0.0029299927409738302,0.0029185034800320864,10
attack_corridor_base,1,21064,0.0005706682568415999,0.0003412864462006837,-0.05278816446661949,-35.3632621,149.1652374,-0.006,0.0,0.0,0.0,-9.942177712218836e-05,9.444940224057063e-05,0.0,1000,1000,1000,1000,12600,0,0.0029243009630590677,0.002814233535900712,0.003073505824431777,10
attack_corridor_base,1,21397,0.0005899391253478825,0.00035374489380046725,-0.0529729500412941,-35.3632621,149.1652374,-0.004,0.0,0.0,0.0,-9.942177712218836e-05,9.444940224057063e-05,0.0,1000,1000,1000,1000,12600,0,0.0026053101755678654,0.002732535358518362,0.0029468010179698467,10
attack_corridor_base,1,21732,0.0006055032135918736,0.00037235626950860023,-0.05316673591732979,-35.3632621,149.1652374,-0.003,0.0,0.0,0.0,-9.942181350197643e-05,9.444936586078256e-05,0.0,1000,1000,1000,1000,12600,0,0.00286831334233284,0.002937727840617299,0.0027947674971073866,10
attack_corridor_base,1,22064,0.0006319235544651747,0.0003921729512512684,-0.0534815639257431,-35.3632621,149.1652374,-0.002,0.0,0.01,0.0,-9.942184260580689e-05,9.444942406844348e-05,0.0,1000,1000,1000,1000,12600,0,0.0029351834673434496,0.002850970486178994,0.0028481697663664818,10
attack_corridor_base,1,22396,0.0006514656124636531,0.00041099346708506346,-0.05377768352627754,-35.3632621,149.1652374,0.0,0.0,0.01,0.0,-9.942184260580689e-05,9.444942406844348e-05,0.0,1000,1000,1000,1000,12600,0,0.0025309640914201736,0.0030452816281467676,0.002696580719202757,10
attack_corridor_base,1,22729,0.0006674038013443351,0.0004347999638412148,-0.054095152765512466,-35.3632621,149.1652374,0.0,0.0,0.01,0.0,-9.942192991729826e-05,9.444945317227393e-05,0.0,1000,1000,1000,1000,12600,0,0.002631719456985593,0.0028222494293004274,0.0026543496642261744,10
attack_corridor_base,1,23064,0.000693602894898504,0.0004571139288600534,-0.05456743389368057,-35.3632621,149.1652374,0.0,0.0,0.01,0.0,-9.942193719325587e-05,9.444944589631632e-05,0.0,1000,1000,1000,1000,12600,0,0.002860903274267912,0.0026370221748948097,0.0028156302869319916,10
attack_corridor_base,1,23397,0.0007063585217110813,0.0004746740742120892,-0.05499819293618202,-35.3632621,149.1652374,0.001,-0.01,0.01,0.0,-9.942193719325587e-05,9.444944589631632e-05,0.0,1000,1000,1000,1000,12600,0,0.0027320978697389364,0.002576411236077547,0.002767595462501049,10
attack_corridor_base,1,23729,0.0007212353521026671,0.0004887895775027573,-0.055383820086717606,-35.3632621,149.1652374,0.002,-0.01,0.01,0.0,-9.942185715772212e-05,9.444944589631632e-05,0.0,1000,1000,1000,1000,12600,0,0.0028364714235067368,0.002788244280964136,0.002864127978682518,10
attack_corridor_base,1,24062,0.000741565425414592,0.000514462823048234,-0.055922649800777435,-35.3632621,149.1652374,0.002,-0.01,0.01,0.0,-9.942186443367973e-05,9.444942406844348e-05,0.0,1000,1000,1000,1000,12600,0,0.00285030878148973,0.002513387706130743,0.0028685773722827435,10
attack_corridor_base,1,24394,0.0007540453807450831,0.0005264673964120448,-0.05637507140636444,-35.3632621,149.1652374,0.002,-0.01,0.01,0.0,-9.942186443367973e-05,9.444942406844348e-05,0.0,1000,1000,1000,1000,12600,0,0.00293529755435884,0.002587818307802081,0.0027140998281538486,10
attack_corridor_base,1,24729,0.0007703019655309618,0.000544562004506588,-0.056799765676259995,-35.3632621,149.1652374,0.002,-0.01,0.01,0.0,-9.942190808942541e-05,9.444947500014678e-05,0.0,1000,1000,1000,1000,12600,0,0.0030009716283529997,0.002865459304302931,0.002829906763508916,10
attack_corridor_base,1,25061,0.0007913521840237081,0.0005675735883414745,-0.05739479139447212,-35.3632621,149.1652374,0.003,-0.01,0.01,0.0,-9.942190808942541e-05,9.444949682801962e-05,0.0,1000,1000,1000,1000,12600,0,0.0028681184630841017,0.002824545605108142,0.0026462720707058907,10
attack_corridor_base,1,25394,0.0008015369530767202,0.0005788433481939137,-0.05785876512527466,-35.3632621,149.1652374,0.003,-0.01,0.01,0.0,-9.942190808942541e-05,9.444949682801962e-05,0.0,1000,1000,1000,1000,12600,0,0.0027672061696648598,0.0028023626655340195,0.0028224620036780834,10
attack_corridor_base,1,25727,0.0008209077641367912,0.0005977389519102871,-0.05821184068918228,-35.3632621,149.1652374,0.003,-0.01,0.01,0.0,-9.94219008134678e-05,9.444952593185008e-05,0.0,1000,1000,1000,1000,12600,0,0.0028350551147013903,0.0028167262207716703,0.0027275944594293833,10
attack_corridor_base,1,26059,0.0008367833797819912,0.0006179963820613921,-0.05884246155619621,-35.3632621,149.1652374,0.002,-0.01,0.01,0.0,-9.942190808942541e-05,9.444949682801962e-05,0.0,1000,1000,1000,1000,12600,0,0.002772945910692215,0.002759011695161462,0.0027453654911369085,10
attack_corridor_base,1,26394,0.0008518789545632899,0.0006201983196660876,-0.05933098495006561,-35.3632621,149.1652374,0.002,-0.01,0.01,0.0,-9.942190808942541e-05,9.444949682801962e-05,0.0,1000,1000,1000,1000,12600,0,0.0026888647116720676,0.0028607838321477175,0.002915083896368742,10
attack_corridor_base,1,26726,0.0008660309249535203,0.0006308039301075041,-0.05981927737593651,-35.3632621,149.1652374,0.002,-0.01,0.01,0.0,-9.942191536538303e-05,9.444945317227393e-05,0.0,1000,1000,1000,1000,12600,0,0.0026074829511344433,0.002996243769302964,0.0025523481890559196,10
attack_corridor_base,1,27059,0.000879240978974849,0.000644546584226191,-0.060475435107946396,-35.3632621,149.1652374,0.002,-0.01,0.01,0.0,-9.942195902112871e-05,9.444947500014678e-05,0.0,1000,1000,1000,1000,12600,0,0.002841055393218994,0.0030397134833037853,0.0028528915718197823,10
attack_corridor_base,1,27391,0.0008936789236031473,0.0006558611639775336,-0.06097156181931496,-35.3632621,149.1652374,0.002,-0.01,0.01,0.0,-9.942195902112871e-05,9.444947500014678e-05,0.0,1000,1000,1000,1000,12600,0,0.002658543409779668,0.002786374418064952,0.002769303508102894,10
attack_corridor_base,1,27724,0.0009033368551172316,0.0006644395180046558,-0.0615016371011734,-35.3632621,149.1652374,0.001,-0.01,0.01,0.0,-9.94219517451711e-05,9.444947500014678e-05,0.0,1000,1000,1000,1000,12600,0,0.002790960716083646,0.0026692142710089684,0.0025212105829268694,10
attack_corridor_base,1,28057,0.0009183782385662198,0.000679098186083138,-0.062144141644239426,-35.3632621,149.1652374,0.001,-0.01,0.01,0.0,-9.942203905666247e-05,9.444957686355338e-05,0.0,1000,1000,1000,1000,12600,0,0.0028911365661770105,0.0029997029341757298,0.002678951248526573,10
attack_corridor_base,1,28391,0.0009284911793656647,0.0006908958312124014,-0.06265416741371155,-35.3632621,149.1652374,0.001,-0.01,0.01,0.0,-9.942203905666247e-05,9.444957686355338e-05,0.0,1000,1000,1000,1000,12600,0,0.002855586586520076,0.0027718478813767433,0.0029715895652770996,10
attack_corridor_base,1,28724,0.0009449574863538146,0.000705892569385469,-0.06312678754329681,-35.3632621,149.1652374,0.0,-0.01,0.01,0.0,-9.942209726432338e-05,9.444961324334145e-05,0.0,1000,1000,1000,1000,12600,0,0.0027498495765030384,0.0028545507229864597,0.0030537517741322517,10
attack_corridor_base,1,29056,0.0009524795459583402,0.0007237637182697654,-0.06376485526561737,-35.3632621,149.1652374,0.0,-0.01,0.01,0.0,-9.94222064036876e-05,9.444967145100236e-05,0.0,1000,1000,1000,1000,12600,0,0.0027981982566416264,0.002679290482774377,0.002550323959439993,10
attack_corridor_base,1,29389,0.0009673805325292051,0.0007376079447567463,-0.0642370730638504,-35.3632621,149.1652374,0.0,-0.01,0.01,0.0,-9.94222064036876e-05,9.444967145100236e-05,0.0,1000,1000,1000,1000,12600,0,0.0028588466811925173,0.002764992881566286,0.0026270453818142414,10
attack_corridor_base,1,29722,0.000977652263827622,0.000744497636333108,-0.06471946090459824,-35.3632621,149.1652374,0.0,-0.01,0.02,0.0,-9.94223082670942e-05,9.444972238270566e-05,0.0,1000,1000,1000,1000,12600,0,0.00256657344289124,0.0028908608946949244,0.0027685107197612524,10
attack_corridor_base,1,30057,0.000989336520433426,0.0007620344404131174,-0.0653570294380188,-35.3632621,149.1652374,0.0,-0.01,0.02,0.0,-9.942240285454318e-05,9.444980241823941e-05,0.0,1000,1000,1000,1000,12600,0,0.002996449125930667,0.0027036869432777166,0.0031204952392727137,10
attack_corridor_base,1,30357,0.0009989721002057195,0.0007763414760120213,-0.06582410633563995,-35.3632621,149.1652374,-0.001,-0.01,0.02,0.0,-9.942240285454318e-05,9.444980241823941e-05,0.0,1000,1000,1000,1000,12600,0,0.0026399451307952404,0.002800282323732972,0.0031197452917695045,10
attack_corridor_base,1,30609,0.0009989721002057195,0.0007763414760120213,-0.06582410633563995,-35.3632621,149.1652374,-0.001,-0.01,0.02,0.0,-9.942236647475511e-05,9.444978059036657e-05,0.0,1000,1000,1000,1000,12600,0,0.0026399451307952404,0.002800282323732972,0.0031197452917695045,10
attack_corridor_base,1,30859,0.001013713190332055,0.000789450656156987,-0.06658260524272919,-35.3632621,149.1652374,-0.001,-0.01,0.02,0.0,-9.942243195837364e-05,9.444985334994271e-05,0.0,1000,1000,1000,1000,12600,0,0.0027452956419438124,0.0027041237335652113,0.0029417253099381924,10
attack_corridor_base,1,31109,0.0010161208920180798,0.0007937330519780517,-0.06688530743122101,-35.3632621,149.1652374,-0.002,-0.01,0.02,0.0,-9.942248289007694e-05,9.444986062590033e-05,0.0,1000,1000,1000,1000,12600,0,0.0025769108906388283,0.0027669810224324465,0.0030055949464440346,10
attack_corridor_base,1,31359,0.001030342886224389,0.0007992911268956959,-0.06733454763889313,-35.3632621,149.1652374,-0.002,-0.01,0.02,0.0,-9.942250471794978e-05,9.444992610951886e-05,0.0,1000,1000,1000,1000,12600,0,0.002702842466533184,0.002921517239883542,0.0027641686610877514,10
attack_corridor_base,1,31607,0.0010369656374678016,0.0008050797041505575,-0.06763133406639099,-35.3632621,149.1652374,-0.002,-0.01,0.02,0.0,-9.942253382178023e-05,9.444995521334931e-05,0.0,1000,1000,1000,1000,12600,0,0.0028622495010495186,0.002820268040522933,0.002973902504891157,10
attack_corridor_base,1,31857,0.0010430871043354273,0.0008086699526757002,-0.06799647212028503,-35.3632621,149.1652374,-0.003,-0.01,0.02,0.0,-9.942249744199216e-05,9.444991883356124e-05,0.0,1000,1000,1000,1000,12600,0,0.0028622495010495186,0.002820268040522933,0.002973902504891157,10
attack_corridor_base,1,32107,0.0010434004943817854,0.0008108610054478049,-0.06830248981714249,-35.3632621,149.1652374,-0.003,-0.01,0.02,0.0,-9.942249016603455e-05,9.444988972973078e-05,0.0,1000,1000,1000,1000,12600,0,0.0027037642430514097,0.002910866402089596,0.002692691283300519,10
attack_corridor_base,1,32357,0.0010568011784926057,0.000819704495370388,-0.06873525679111481,-35.3632621,149.1652374,-0.003,-0.01,0.02,0.0,-9.942246833816171e-05,9.444993338547647e-05,0.0,1000,1000,1000,1000,12600,0,0.002935573924332857,0.0027033109217882156,0.002622895175591111,10
attack_corridor_base,1,32609,0.0010620704852044582,0.0008244052878580987,-0.06904489547014236,-35.3632621,149.1652374,-0.003,-0.01,0.02,0.0,-9.9422519269865e-05,9.444997704122216e-05,0.0,1000,1000,1000,1000,12600,0,0.0026793594006448984,0.002590976655483246,0.0029935468919575214,10
attack_corridor_base,1,32859,0.001068339217454195,0.0008413352188654244,-0.06946918368339539,-35.3632621,149.1652374,-0.004,-0.01,0.02,0.0,-9.9422519269865e-05,9.444997704122216e-05,0.0,1000,1000,1000,1000,12600,0,0.0026793594006448984,0.002590976655483246,0.0029935468919575214,10
